date,disease,Region,type,incident_cases,incident_cases_low,incident_cases_upp,rate,rate_low,rate_up
5/27/19,malaria,NIASSA,Observado,13262,13262,13262,677.1809357419281,677.1809357419281,677.1809357419281
6/3/19,malaria,NIASSA,Observado,14507,14507,14507,740.2820513044461,740.2820513044461,740.2820513044461
6/10/19,malaria,NIASSA,Observado,13369,13369,13369,681.7774244259938,681.7774244259938,681.7774244259938
6/17/19,malaria,NIASSA,Observado,13473,13473,13473,686.6450009,686.6450009,686.6450009
6/24/19,malaria,NIASSA,Observado,11329,11329,11329,577.0108294774078,577.0108294774078,577.0108294774078
7/1/19,malaria,NIASSA,Observado,11397,11397,11397,580.1062506212592,580.1062506212592,580.1062506212592
7/8/19,malaria,NIASSA,Observado,11398,11398,11398,579.7896164349348,579.7896164349348,579.7896164349348
7/15/19,malaria,NIASSA,Observado,12212,12212,12212,620.8026103460121,620.8026103460121,620.8026103460121
7/22/19,malaria,NIASSA,Observado,10536,10536,10536,535.2635041798599,535.2635041798599,535.2635041798599
7/29/19,malaria,NIASSA,Observado,10108,10108,10108,513.1949927635952,513.1949927635952,513.1949927635952
8/5/19,malaria,NIASSA,Observado,9632,9632,9632,488.7188955973975,488.7188955973975,488.7188955973975
8/12/19,malaria,NIASSA,Observado,9024,9024,9024,457.58038205243207,457.58038205243207,457.58038205243207
8/19/19,malaria,NIASSA,Observado,8692,8692,8692,440.4674842994102,440.4674842994102,440.4674842994102
8/26/19,malaria,NIASSA,Observado,8790,8790,8790,445.1526987801136,445.1526987801136,445.1526987801136
9/2/19,malaria,NIASSA,Observado,9071,9071,9071,459.0938495817193,459.0938495817193,459.0938495817193
9/9/19,malaria,NIASSA,Observado,9379,9379,9379,474.3830775,474.3830775,474.3830775
9/16/19,malaria,NIASSA,Observado,9990,9990,9990,504.9456655313255,504.9456655313255,504.9456655313255
9/23/19,malaria,NIASSA,Observado,9416,9416,9416,475.6552648366456,475.6552648366456,475.6552648366456
9/30/19,malaria,NIASSA,Previsto,9502,8756,11090,479.7053388829343,442.0587959533535,559.8906242953257
10/7/19,malaria,NIASSA,Previsto,9483,8645,11390,478.4231488228333,436.17865546551207,574.6378047145718
10/14/19,malaria,NIASSA,Previsto,9523,8673,11063,480.1753724607708,437.3133359,557.8236300778796
10/21/19,malaria,NIASSA,Previsto,9651,8762,11280,486.3004419486192,441.5182861266587,568.3702867864296
10/28/19,malaria,NIASSA,Previsto,9682,8698,11323,487.57096986987153,438.0113003918371,570.2040864647952
11/4/19,malaria,NIASSA,Previsto,9645,8660,11365,485.3876579125063,435.8353696731752,571.9390771688555
11/11/19,malaria,NIASSA,Previsto,9653,8642,11431,485.4699788782427,434.6656026490126,574.9184397669446
11/18/19,malaria,NIASSA,Previsto,9634,8541,11173,484.2157911943252,429.2948300369419,561.5985115826846
11/25/19,malaria,NIASSA,Previsto,9883,8776,11661,496.4238350351743,440.8488551359916,585.7403597241638
12/2/19,malaria,NIASSA,Previsto,10933,9806,12511,548.8578106319517,492.2376206665458,628.0294166569105
12/9/19,malaria,NIASSA,Previsto,12312,11075,14022,617.6518531401318,555.6033472241022,703.4605616
12/16/19,malaria,NIASSA,Previsto,13681,12263,15273,685.9392069816597,614.8293346,765.7275998098893
12/23/19,malaria,NIASSA,Previsto,14935,13214,16543,748.3454902723738,662.0938752931631,828.8887786966143
12/30/19,malaria,NIASSA,Previsto,17239,15336,18877,863.2283756811207,767.9513931395115,945.2567789215864
1/6/20,malaria,NIASSA,Previsto,19785,17659,21664,990.0875842859882,883.7175327995666,1084.1520844020165
1/13/20,malaria,NIASSA,Previsto,20154,17980,22058,1007.9433038970687,899.2028378992751,1103.138253846552
10/1/18,malaria,SOFALA,Observado,12611,12611,12611,531.6450199751567,531.6450199751567,531.6450199751567
10/8/18,malaria,SOFALA,Observado,10944,10944,10944,461.1172187765778,461.1172187765778,461.1172187765778
10/15/18,malaria,SOFALA,Observado,12638,12638,12638,532.2023237618337,532.2023237618337,532.2023237618337
10/22/18,malaria,SOFALA,Observado,11281,11281,11281,474.7984624549913,474.7984624549913,474.7984624549913
10/29/18,malaria,SOFALA,Observado,10951,10951,10951,460.6583013,460.6583013,460.6583013
11/5/18,malaria,SOFALA,Observado,12046,12046,12046,506.4505828094888,506.4505828094888,506.4505828094888
11/12/18,malaria,SOFALA,Observado,11451,11451,11451,481.1669177744303,481.1669177744303,481.1669177744303
11/19/18,malaria,SOFALA,Observado,10179,10179,10179,427.48537760432976,427.48537760432976,427.48537760432976
11/26/18,malaria,SOFALA,Observado,10794,10794,10794,453.0670680971377,453.0670680971377,453.0670680971377
12/3/18,malaria,SOFALA,Observado,11789,11789,11789,494.5624176062772,494.5624176062772,494.5624176062772
12/10/18,malaria,SOFALA,Observado,13695,13695,13695,574.2094936,574.2094936,574.2094936
12/17/18,malaria,SOFALA,Observado,13588,13588,13588,569.4140606,569.4140606,569.4140606
12/24/18,malaria,SOFALA,Observado,11848,11848,11848,496.2163387490782,496.2163387490782,496.2163387490782
12/31/18,malaria,SOFALA,Observado,14058,14058,14058,588.4711888558007,588.4711888558007,588.4711888558007
1/7/19,malaria,SOFALA,Observado,16127,16127,16127,675.0800158,675.0800158,675.0800158
1/14/19,malaria,SOFALA,Observado,16742,16742,16742,700.4354188,700.4354188,700.4354188
1/21/19,malaria,SOFALA,Observado,15278,15278,15278,638.8317549307918,638.8317549307918,638.8317549307918
1/28/19,malaria,SOFALA,Observado,19652,19652,19652,821.2702817965893,821.2702817965893,821.2702817965893
2/4/19,malaria,SOFALA,Observado,18809,18809,18809,785.6055707867835,785.6055707867835,785.6055707867835
2/11/19,malaria,SOFALA,Observado,18958,18958,18958,791.3907968989737,791.3907968989737,791.3907968989737
2/18/19,malaria,SOFALA,Observado,20444,20444,20444,852.9510546111467,852.9510546111467,852.9510546111467
2/25/19,malaria,SOFALA,Observado,20965,20965,20965,874.2044228947738,874.2044228947738,874.2044228947738
3/4/19,malaria,SOFALA,Observado,19919,19919,19919,830.1292015939947,830.1292015939947,830.1292015939947
3/11/19,malaria,SOFALA,Observado,18411,18411,18411,766.8593151997547,766.8593151997547,766.8593151997547
3/18/19,malaria,SOFALA,Observado,16158,16158,16158,672.6454598929213,672.6454598929213,672.6454598929213
3/25/19,malaria,SOFALA,Observado,21180,21180,21180,881.2213111599523,881.2213111599523,881.2213111599523
4/1/19,malaria,SOFALA,Observado,25548,25548,25548,1062.3717153302882,1062.3717153302882,1062.3717153302882
4/8/19,malaria,SOFALA,Observado,23241,23241,23241,965.9065051876796,965.9065051876796,965.9065051876796
4/15/19,malaria,SOFALA,Observado,24763,24763,24763,1028.5948794974286,1028.5948794974286,1028.5948794974286
4/22/19,malaria,SOFALA,Observado,26316,26316,26316,1092.5012179379269,1092.5012179379269,1092.5012179379269
4/29/19,malaria,SOFALA,Observado,25140,25140,25140,1043.1059163274706,1043.1059163274706,1043.1059163274706
5/6/19,malaria,SOFALA,Observado,30847,30847,30847,1279.1965615501638,1279.1965615501638,1279.1965615501638
5/13/19,malaria,SOFALA,Observado,32928,32928,32928,1364.7435448434387,1364.7435448434387,1364.7435448434387
5/20/19,malaria,SOFALA,Observado,29648,29648,29648,1228.1250071196705,1228.1250071196705,1228.1250071196705
5/27/19,malaria,SOFALA,Observado,27411,27411,27411,1134.8374521613705,1134.8374521613705,1134.8374521613705
6/3/19,malaria,SOFALA,Observado,23931,23931,23931,990.2192521943324,990.2192521943324,990.2192521943324
6/10/19,malaria,SOFALA,Observado,20802,20802,20802,860.2753526272888,860.2753526272888,860.2753526272888
6/17/19,malaria,SOFALA,Observado,18533,18533,18533,766.0200087749446,766.0200087749446,766.0200087749446
6/24/19,malaria,SOFALA,Observado,16376,16376,16376,676.4946210085124,676.4946210085124,676.4946210085124
7/1/19,malaria,SOFALA,Observado,15911,15911,15911,656.9257024916398,656.9257024916398,656.9257024916398
7/8/19,malaria,SOFALA,Observado,16863,16863,16863,695.8317445092448,695.8317445092448,695.8317445092448
7/15/19,malaria,SOFALA,Observado,16057,16057,16057,662.2401402823979,662.2401402823979,662.2401402823979
7/22/19,malaria,SOFALA,Observado,13832,13832,13832,570.1432280419507,570.1432280419507,570.1432280419507
7/29/19,malaria,SOFALA,Observado,12558,12558,12558,517.3561280932246,517.3561280932246,517.3561280932246
8/5/19,malaria,SOFALA,Observado,14029,14029,14029,577.6419739717302,577.6419739717302,577.6419739717302
8/12/19,malaria,SOFALA,Observado,13916,13916,13916,572.6766646399115,572.6766646399115,572.6766646399115
8/19/19,malaria,SOFALA,Observado,12606,12606,12606,518.4867058139087,518.4867058139087,518.4867058139087
8/26/19,malaria,SOFALA,Observado,14001,14001,14001,575.5485722457654,575.5485722457654,575.5485722457654
9/2/19,malaria,SOFALA,Observado,14608,14608,14608,600.1781645624671,600.1781645624671,600.1781645624671
9/9/19,malaria,SOFALA,Observado,14820,14820,14820,608.5617851286836,608.5617851286836,608.5617851286836
9/16/19,malaria,SOFALA,Observado,15944,15944,15944,654.3490573,654.3490573,654.3490573
9/23/19,malaria,SOFALA,Observado,13643,13643,13643,559.6105409247253,559.6105409247253,559.6105409247253
9/30/19,malaria,SOFALA,Previsto,13396,11816,15362,549.1805085,484.3993746735355,629.7852230214598
10/7/19,malaria,SOFALA,Previsto,12886,11106,14941,528.0007836236396,455.0563642739263,612.1740856673576
10/14/19,malaria,SOFALA,Previsto,12832,11109,14925,525.4812278209449,454.9322433775024,611.1993125728793
10/21/19,malaria,SOFALA,Previsto,12642,10937,14755,517.4399904099357,447.6552608972284,603.8889626151027
10/28/19,malaria,SOFALA,Previsto,12901,10979,15005,527.7260822626515,449.1069177848208,613.7883406491696
11/4/19,malaria,SOFALA,Previsto,12435,10340,14926,508.400539,422.7679476,610.2468991910436
11/11/19,malaria,SOFALA,Previsto,11988,9684,14484,489.8604518080544,395.7069279078067,591.8736944757094
11/18/19,malaria,SOFALA,Previsto,11752,9587,14282,479.97463159986535,391.5259441204046,583.2648203129012
11/25/19,malaria,SOFALA,Previsto,11897,9711,14323,485.6297888,396.3980297924171,584.6222238058108
12/2/19,malaria,SOFALA,Previsto,12739,10391,15280,519.7217886882158,423.8951807721161,623.3771335268998
12/9/19,malaria,SOFALA,Previsto,13498,11224,16144,550.3849146973944,457.6431528863536,658.2402647368033
12/16/19,malaria,SOFALA,Previsto,13810,11015,16460,562.7766615741612,448.9042048,670.7717180162634
12/23/19,malaria,SOFALA,Previsto,13694,11187,16438,557.7529091083387,455.6671689945956,669.5118678138716
12/30/19,malaria,SOFALA,Previsto,15499,12665,18455,630.9264021,515.5664739813965,751.272204
1/6/20,malaria,SOFALA,Previsto,17216,14363,20124,700.4664763659305,584.3675402,818.7898115161785
1/13/20,malaria,SOFALA,Previsto,17633,14846,20594,717.0143492344797,603.7061964609173,837.4116919134497
10/1/18,malaria,TETE,Observado,3645,3645,3645,130.53910834807735,130.53910834807735,130.53910834807735
10/8/18,malaria,TETE,Observado,3900,3900,3900,139.60462648080042,139.60462648080042,139.60462648080042
10/15/18,malaria,TETE,Observado,3896,3896,3896,139.3798459585492,139.3798459585492,139.3798459585492
10/22/18,malaria,TETE,Observado,3506,3506,3506,125.35420890618016,125.35420890618016,125.35420890618016
10/29/18,malaria,TETE,Observado,3911,3911,3911,139.75293899698175,139.75293899698175,139.75293899698175
11/5/18,malaria,TETE,Observado,3737,3737,3737,133.45735253149357,133.45735253149357,133.45735253149357
11/12/18,malaria,TETE,Observado,3956,3956,3956,141.19590845127803,141.19590845127803,141.19590845127803
11/19/18,malaria,TETE,Observado,3041,3041,3041,108.4747902027504,108.4747902027504,108.4747902027504
11/26/18,malaria,TETE,Observado,3542,3542,3542,126.27217845210076,126.27217845210076,126.27217845210076
12/3/18,malaria,TETE,Observado,3754,3754,3754,133.7519891,133.7519891,133.7519891
12/10/18,malaria,TETE,Observado,4516,4516,4516,160.81480762164443,160.81480762164443,160.81480762164443
12/17/18,malaria,TETE,Observado,4236,4236,4236,150.7408301480805,150.7408301480805,150.7408301480805
12/24/18,malaria,TETE,Observado,5944,5944,5944,211.4103578,211.4103578,211.4103578
12/31/18,malaria,TETE,Observado,6785,6785,6785,241.1819300881656,241.1819300881656,241.1819300881656
1/7/19,malaria,TETE,Observado,8612,8612,8612,306.12509681934887,306.12509681934887,306.12509681934887
1/14/19,malaria,TETE,Observado,9893,9893,9893,351.4509851867217,351.4509851867217,351.4509851867217
1/21/19,malaria,TETE,Observado,9315,9315,9315,330.7208764689043,330.7208764689043,330.7208764689043
1/28/19,malaria,TETE,Observado,12049,12049,12049,427.5352261355015,427.5352261355015,427.5352261355015
2/4/19,malaria,TETE,Observado,11908,11908,11908,422.273387,422.273387,422.273387
2/11/19,malaria,TETE,Observado,13091,13091,13091,463.9577966695129,463.9577966695129,463.9577966695129
2/18/19,malaria,TETE,Observado,12970,12970,12970,459.3970871647182,459.3970871647182,459.3970871647182
2/25/19,malaria,TETE,Observado,13211,13211,13211,467.6562176,467.6562176,467.6562176
3/4/19,malaria,TETE,Observado,12719,12719,12719,449.9795087537624,449.9795087537624,449.9795087537624
3/11/19,malaria,TETE,Observado,19389,19389,19389,685.5393774931373,685.5393774931373,685.5393774931373
3/18/19,malaria,TETE,Observado,18461,18461,18461,652.3421383154088,652.3421383154088,652.3421383154088
3/25/19,malaria,TETE,Observado,18127,18127,18127,640.1614422443314,640.1614422443314,640.1614422443314
4/1/19,malaria,TETE,Observado,14063,14063,14063,496.3541229,496.3541229,496.3541229
4/8/19,malaria,TETE,Observado,15420,15420,15420,543.9201404,543.9201404,543.9201404
4/15/19,malaria,TETE,Observado,15525,15525,15525,547.3009433317836,547.3009433317836,547.3009433317836
4/22/19,malaria,TETE,Observado,16132,16132,16132,568.3580358,568.3580358,568.3580358
4/29/19,malaria,TETE,Observado,17208,17208,17208,605.9169207684748,605.9169207684748,605.9169207684748
5/6/19,malaria,TETE,Observado,18251,18251,18251,642.2640629106553,642.2640629106553,642.2640629106553
5/13/19,malaria,TETE,Observado,16365,16365,16365,575.5557422,575.5557422,575.5557422
5/20/19,malaria,TETE,Observado,16125,16125,16125,566.7815172635084,566.7815172635084,566.7815172635084
5/27/19,malaria,TETE,Observado,13460,13460,13460,472.83078070555416,472.83078070555416,472.83078070555416
6/3/19,malaria,TETE,Observado,11598,11598,11598,407.1820833401867,407.1820833401867,407.1820833401867
6/10/19,malaria,TETE,Observado,10636,10636,10636,373.18906422278087,373.18906422278087,373.18906422278087
6/17/19,malaria,TETE,Observado,8233,8233,8233,288.70471042468984,288.70471042468984,288.70471042468984
6/24/19,malaria,TETE,Observado,7601,7601,7601,266.38625384062686,266.38625384062686,266.38625384062686
7/1/19,malaria,TETE,Observado,7890,7890,7890,276.3525994,276.3525994,276.3525994
7/8/19,malaria,TETE,Observado,7560,7560,7560,264.6390739592701,264.6390739592701,264.6390739592701
7/15/19,malaria,TETE,Observado,6916,6916,6916,241.95406785612968,241.95406785612968,241.95406785612968
7/22/19,malaria,TETE,Observado,7012,7012,7012,245.16912126708172,245.16912126708172,245.16912126708172
7/29/19,malaria,TETE,Observado,5957,5957,5957,208.16012080442405,208.16012080442405,208.16012080442405
8/5/19,malaria,TETE,Observado,6380,6380,6380,222.81110188149097,222.81110188149097,222.81110188149097
8/12/19,malaria,TETE,Observado,6680,6680,6680,233.15190853657865,233.15190853657865,233.15190853657865
8/19/19,malaria,TETE,Observado,6074,6074,6074,211.8769988576477,211.8769988576477,211.8769988576477
8/26/19,malaria,TETE,Observado,6428,6428,6428,224.0946837851152,224.0946837851152,224.0946837851152
9/2/19,malaria,TETE,Observado,6822,6822,6822,237.6918052878349,237.6918052878349,237.6918052878349
9/9/19,malaria,TETE,Observado,6559,6559,6559,228.39525700084772,228.39525700084772,228.39525700084772
9/16/19,malaria,TETE,Observado,6649,6649,6649,231.39442224249825,231.39442224249825,231.39442224249825
9/23/19,malaria,TETE,Observado,5605,5605,5605,194.9482857,194.9482857,194.9482857
9/30/19,malaria,TETE,Previsto,5815,4968,7477,202.1447181070428,172.69932762056328,259.91106408626365
10/7/19,malaria,TETE,Previsto,5915,5011,7379,205.5031344172281,174.09768428326242,256.34784602146186
10/14/19,malaria,TETE,Previsto,5807,4835,7412,201.6183762077412,167.8712736862896,257.337803
10/21/19,malaria,TETE,Previsto,5568,4397,7164,193.20634486214655,152.58587008951042,248.5906590432581
10/28/19,malaria,TETE,Previsto,5321,4105,6971,184.5304591454004,142.34842605463675,241.77200755108632
11/4/19,malaria,TETE,Previsto,5229,4022,6872,181.24900528935743,139.4148373084848,238.1885724
11/11/19,malaria,TETE,Previsto,5050,3700,6837,174.93660319445203,128.15102180801858,236.8489009762345
11/18/19,malaria,TETE,Previsto,4989,3732,6850,172.73243547164483,129.18473909318655,237.13129713447827
11/25/19,malaria,TETE,Previsto,5127,3677,6933,177.3873142465171,127.23593341925282,239.89369606030067
12/2/19,malaria,TETE,Previsto,5320,3911,7276,183.9820878426241,135.25476418128554,251.58866652079928
12/9/19,malaria,TETE,Previsto,5815,4292,7703,200.97367780649853,148.3165872821101,266.2222827756683
12/16/19,malaria,TETE,Previsto,6218,4633,8021,214.76196342401528,160.03637089828763,277.0378170903798
12/23/19,malaria,TETE,Previsto,7146,5377,9085,246.69321811763487,185.6258883667332,313.62393368564574
12/30/19,malaria,TETE,Previsto,8616,6816,10414,297.2541531,235.15913037763616,359.2774056484579
1/6/20,malaria,TETE,Previsto,10341,8491,12228,356.5724232390402,292.76925284495474,421.6264488245917
1/13/20,malaria,TETE,Previsto,11203,9320,13239,386.0650418134463,321.15340442731497,456.21690011282055
10/1/18,malaria,ZAMBEZIA,Observado,24702,24702,24702,457.95449125908425,457.95449125908425,457.95449125908425
10/8/18,malaria,ZAMBEZIA,Observado,26325,26325,26325,487.8061713349744,487.8061713349744,487.8061713349744
10/15/18,malaria,ZAMBEZIA,Observado,28295,28295,28295,524.0556611124016,524.0556611124016,524.0556611124016
10/22/18,malaria,ZAMBEZIA,Observado,25224,25224,25224,466.9502228131864,466.9502228131864,466.9502228131864
10/29/18,malaria,ZAMBEZIA,Observado,26287,26287,26287,486.3922737226887,486.3922737226887,486.3922737226887
11/5/18,malaria,ZAMBEZIA,Observado,25434,25434,25434,470.38062530654094,470.38062530654094,470.38062530654094
11/12/18,malaria,ZAMBEZIA,Observado,30663,30663,30663,566.8114558467976,566.8114558467976,566.8114558467976
11/19/18,malaria,ZAMBEZIA,Observado,27733,27733,27733,512.4012117875285,512.4012117875285,512.4012117875285
11/26/18,malaria,ZAMBEZIA,Observado,27714,27714,27714,511.8019444864248,511.8019444864248,511.8019444864248
12/3/18,malaria,ZAMBEZIA,Observado,30644,30644,30644,565.6368526838254,565.6368526838254,565.6368526838254
12/10/18,malaria,ZAMBEZIA,Observado,28959,28959,28959,534.2757108371142,534.2757108371142,534.2757108371142
12/17/18,malaria,ZAMBEZIA,Observado,29096,29096,29096,536.5434361372301,536.5434361372301,536.5434361372301
12/24/18,malaria,ZAMBEZIA,Observado,27207,27207,27207,501.4660795082355,501.4660795082355,501.4660795082355
12/31/18,malaria,ZAMBEZIA,Observado,32231,32231,32231,593.7794186190036,593.7794186190036,593.7794186190036
1/7/19,malaria,ZAMBEZIA,Observado,38247,38247,38247,704.6098918408064,704.6098918408064,704.6098918408064
1/14/19,malaria,ZAMBEZIA,Observado,37133,37133,37133,683.7500375618539,683.7500375618539,683.7500375618539
1/21/19,malaria,ZAMBEZIA,Observado,35244,35244,35244,648.6472619997551,648.6472619997551,648.6472619997551
1/28/19,malaria,ZAMBEZIA,Observado,38204,38204,38204,702.7784072900804,702.7784072900804,702.7784072900804
2/4/19,malaria,ZAMBEZIA,Observado,35689,35689,35689,656.1909461809628,656.1909461809628,656.1909461809628
2/11/19,malaria,ZAMBEZIA,Observado,38457,38457,38457,706.7366988737491,706.7366988737491,706.7366988737491
2/18/19,malaria,ZAMBEZIA,Observado,38772,38772,38772,712.1753491243259,712.1753491243259,712.1753491243259
2/25/19,malaria,ZAMBEZIA,Observado,39578,39578,39578,726.6230557351257,726.6230557351257,726.6230557351257
3/4/19,malaria,ZAMBEZIA,Observado,29190,29190,29190,535.6438540192854,535.6438540192854,535.6438540192854
3/11/19,malaria,ZAMBEZIA,Observado,34896,34896,34896,640.0361226608641,640.0361226608641,640.0361226608641
3/18/19,malaria,ZAMBEZIA,Observado,36035,36035,36035,660.6025937171007,660.6025937171007,660.6025937171007
3/25/19,malaria,ZAMBEZIA,Observado,38112,38112,38112,698.3361161315872,698.3361161315872,698.3361161315872
4/1/19,malaria,ZAMBEZIA,Observado,39481,39481,39481,723.0661443095502,723.0661443095502,723.0661443095502
4/8/19,malaria,ZAMBEZIA,Observado,33556,33556,33556,614.2530092329242,614.2530092329242,614.2530092329242
4/15/19,malaria,ZAMBEZIA,Observado,31287,31287,31287,572.4378704192608,572.4378704192608,572.4378704192608
4/22/19,malaria,ZAMBEZIA,Observado,35250,35250,35250,644.6307062609884,644.6307062609884,644.6307062609884
4/29/19,malaria,ZAMBEZIA,Observado,34600,34600,34600,632.4344262656966,632.4344262656966,632.4344262656966
5/6/19,malaria,ZAMBEZIA,Observado,41473,41473,41473,757.6916401793233,757.6916401793233,757.6916401793233
5/13/19,malaria,ZAMBEZIA,Observado,40390,40390,40390,737.5452000503035,737.5452000503035,737.5452000503035
5/20/19,malaria,ZAMBEZIA,Observado,37975,37975,37975,693.1072121625987,693.1072121625987,693.1072121625987
5/27/19,malaria,ZAMBEZIA,Observado,37024,37024,37024,675.4200115238127,675.4200115238127,675.4200115238127
6/3/19,malaria,ZAMBEZIA,Observado,35601,35601,35601,649.1436877413144,649.1436877413144,649.1436877413144
6/10/19,malaria,ZAMBEZIA,Observado,34528,34528,34528,629.2717312182685,629.2717312182685,629.2717312182685
6/17/19,malaria,ZAMBEZIA,Observado,30754,30754,30754,560.2174995,560.2174995,560.2174995
6/24/19,malaria,ZAMBEZIA,Observado,31586,31586,31586,575.0929667196557,575.0929667196557,575.0929667196557
7/1/19,malaria,ZAMBEZIA,Observado,33421,33421,33421,608.2068866246962,608.2068866246962,608.2068866246962
7/8/19,malaria,ZAMBEZIA,Observado,32585,32585,32585,592.7044512040623,592.7044512040623,592.7044512040623
7/15/19,malaria,ZAMBEZIA,Observado,30522,30522,30522,554.9094552796038,554.9094552796038,554.9094552796038
7/22/19,malaria,ZAMBEZIA,Observado,29030,29030,29030,527.5273113744943,527.5273113744943,527.5273113744943
7/29/19,malaria,ZAMBEZIA,Observado,30067,30067,30067,546.1059266047503,546.1059266047503,546.1059266047503
8/5/19,malaria,ZAMBEZIA,Observado,30572,30572,30572,555.0084874,555.0084874,555.0084874
8/12/19,malaria,ZAMBEZIA,Observado,29214,29214,29214,530.0976545,530.0976545,530.0976545
8/19/19,malaria,ZAMBEZIA,Observado,28882,28882,28882,523.8190730545582,523.8190730545582,523.8190730545582
8/26/19,malaria,ZAMBEZIA,Observado,32109,32109,32109,582.0631601634185,582.0631601634185,582.0631601634185
9/2/19,malaria,ZAMBEZIA,Observado,34034,34034,34034,616.6599141103833,616.6599141103833,616.6599141103833
9/9/19,malaria,ZAMBEZIA,Observado,34834,34834,34834,630.8492106879598,630.8492106879598,630.8492106879598
9/16/19,malaria,ZAMBEZIA,Observado,33728,33728,33728,610.5235216,610.5235216,610.5235216
9/23/19,malaria,ZAMBEZIA,Observado,29997,29997,29997,542.7243801914826,542.7243801914826,542.7243801914826
9/30/19,malaria,ZAMBEZIA,Previsto,31334,29125,33426,566.6308911917465,526.6951435266852,604.4706687690269
10/7/19,malaria,ZAMBEZIA,Previsto,31675,29296,33992,572.5355630751034,529.5322620652187,614.4004744423227
10/14/19,malaria,ZAMBEZIA,Previsto,31900,29531,34247,576.3124335878738,533.5098853,618.7144402616974
10/21/19,malaria,ZAMBEZIA,Previsto,31423,28792,33910,567.4259477007274,519.9237121697192,612.3380592911268
10/28/19,malaria,ZAMBEZIA,Previsto,31222,28858,33548,563.5286336531871,520.8510034873126,605.5108416775539
11/4/19,malaria,ZAMBEZIA,Previsto,30905,28217,33248,557.5413477,509.03822512128295,599.8067150508989
11/11/19,malaria,ZAMBEZIA,Previsto,30794,28461,33292,555.2593378763088,513.1940921551435,600.2981189521521
11/18/19,malaria,ZAMBEZIA,Previsto,30476,27851,32840,549.2619975290831,501.9547930007944,591.8644727463367
11/25/19,malaria,ZAMBEZIA,Previsto,30706,28300,33401,553.1360854697612,509.7923309768716,601.6977781234166
12/2/19,malaria,ZAMBEZIA,Previsto,31294,28906,33813,563.4675968326624,520.4710870318995,608.8217484622033
12/9/19,malaria,ZAMBEZIA,Previsto,31380,28739,33783,564.7411174577462,517.2063313615012,607.9927224753624
12/16/19,malaria,ZAMBEZIA,Previsto,32019,29452,34594,575.9595077443548,529.7851462728554,622.2832716335777
12/23/19,malaria,ZAMBEZIA,Previsto,32569,29930,35369,585.5663310560628,538.1283168623569,635.9242849848121
12/30/19,malaria,ZAMBEZIA,Previsto,34806,32168,37774,625.4893235719917,578.0831838148886,678.8344549234483
1/6/20,malaria,ZAMBEZIA,Previsto,37662,34931,40397,676.4922342854077,627.4455385459725,725.6190150999226
1/13/20,malaria,ZAMBEZIA,Previsto,38104,35033,41057,684.0876369283442,628.9574244680928,737.1197288191298
10/1/18,diarrhea,CABO DELGADO,Observado,793,793,793,32.511133026894406,32.511133026894406,32.511133026894406
10/8/18,diarrhea,CABO DELGADO,Observado,1091,1091,1091,44.730167778024565,44.730167778024565,44.730167778024565
10/15/18,diarrhea,CABO DELGADO,Observado,1130,1130,1130,46.289408252607885,46.289408252607885,46.289408252607885
10/22/18,diarrhea,CABO DELGADO,Observado,1072,1072,1072,43.903175666715256,43.903175666715256,43.903175666715256
10/29/18,diarrhea,CABO DELGADO,Observado,1158,1158,1158,47.39937230781403,47.39937230781403,47.39937230781403
11/5/18,diarrhea,CABO DELGADO,Observado,948,948,948,38.78246229613947,38.78246229613947,38.78246229613947
11/12/18,diarrhea,CABO DELGADO,Observado,1011,1011,1011,41.32070927947484,41.32070927947484,41.32070927947484
11/19/18,diarrhea,CABO DELGADO,Observado,1029,1029,1029,42.06303524,42.06303524,42.06303524
11/26/18,diarrhea,CABO DELGADO,Observado,934,934,934,38.14143206,38.14143206,38.14143206
12/3/18,diarrhea,CABO DELGADO,Observado,1153,1153,1153,47.06625918,47.06625918,47.06625918
12/10/18,diarrhea,CABO DELGADO,Observado,985,985,985,40.20474346187089,40.20474346187089,40.20474346187089
12/17/18,diarrhea,CABO DELGADO,Observado,1232,1232,1232,50.248294469834086,50.248294469834086,50.248294469834086
12/24/18,diarrhea,CABO DELGADO,Observado,1135,1135,1135,46.23675900564578,46.23675900564578,46.23675900564578
12/31/18,diarrhea,CABO DELGADO,Observado,1252,1252,1252,50.996467720702285,50.996467720702285,50.996467720702285
1/7/19,diarrhea,CABO DELGADO,Observado,1351,1351,1351,55.02893601491117,55.02893601491117,55.02893601491117
1/14/19,diarrhea,CABO DELGADO,Observado,1676,1676,1676,68.22924198589806,68.22924198589806,68.22924198589806
1/21/19,diarrhea,CABO DELGADO,Observado,1678,1678,1678,68.27306271,68.27306271,68.27306271
1/28/19,diarrhea,CABO DELGADO,Observado,1598,1598,1598,64.98232301888837,64.98232301888837,64.98232301888837
2/4/19,diarrhea,CABO DELGADO,Observado,1405,1405,1405,57.102607743069775,57.102607743069775,57.102607743069775
2/11/19,diarrhea,CABO DELGADO,Observado,1360,1360,1360,55.24332591568772,55.24332591568772,55.24332591568772
2/18/19,diarrhea,CABO DELGADO,Observado,1063,1063,1063,43.155444668780085,43.155444668780085,43.155444668780085
2/25/19,diarrhea,CABO DELGADO,Observado,1075,1075,1075,43.61866295735855,43.61866295735855,43.61866295735855
